# new call
0,0,0,-0.014863258026159334,0,0,0,0.125,0,-0,-0.0025626306941654024,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0051252613883308049
0,-0.014863258026159334,0,0,0,0,-0.0025626306941654024,-0,-0,0.125,0,0
0.014863258026159334,0,-0,0,0,0,-0,-0.0025626306941654024,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0051252613883308049,0,0,0.125

# new call
0.16666666666666666,0,0,0.044753086419753077,0,0,0,0,0,0,0.013888888888888888,-0
0,0.16666666666666666,0,0,0.044753086419753077,0,0,0,0,-0.013888888888888888,0,0
0,0,0.16666666666666666,0,0,0.07716049382716049,0,0,0,0,-0,0
0.044753086419753077,0,0,0.16666666666666666,0,0,0,-0.013888888888888888,0,0,0,0
0,0.044753086419753077,0,0,0.16666666666666666,0,0.013888888888888888,0,-0,0,0,0
0,0,0.07716049382716049,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.013888888888888888,-0,0.125,0,0,-0.0023148148148148147,-0,-0
0,0,0,-0.013888888888888888,0,0,0,0.125,0,-0,-0.0023148148148148147,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0046296296296296294
0,-0.013888888888888888,0,0,0,0,-0.0023148148148148147,-0,-0,0.125,0,0
0.013888888888888888,0,-0,0,0,0,-0,-0.0023148148148148147,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0046296296296296294,0,0,0.125

# new call
0.16666666666666666,0,0,0.043119846038512745,0,0,0,0,0,0,0.013007284079084285,-0
0,0.16666666666666666,0,0,0.043119846038512745,0,0,0,0,-0.013007284079084285,0,0
0,0,0.16666666666666666,0,0,0.075050630503619653,0,0,0,0,-0,0
0.043119846038512745,0,0,0.16666666666666666,0,0,0,-0.013007284079084285,0,0,0,0
0,0.043119846038512745,0,0,0.16666666666666666,0,0.013007284079084285,0,-0,0,0,0
0,0,0.075050630503619653,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.013007284079084285,-0,0.125,0,0,-0.0020979490450135944,-0,-0
0,0,0,-0.013007284079084285,0,0,0,0.125,0,-0,-0.0020979490450135944,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0041958980900271888
0,-0.013007284079084285,0,0,0,0,-0.0020979490450135944,-0,-0,0.125,0,0
0.013007284079084285,0,-0,0,0,0,-0,-0.0020979490450135944,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0041958980900271888,0,0,0.125

# new call
0.16666666666666666,0,0,0.041605631510416664,0,0,0,0,0,0,0.012207031249999998,-0
0,0.16666666666666666,0,0,0.041605631510416664,0,0,0,0,-0.012207031249999998,0,0
0,0,0.16666666666666666,0,0,0.073038736979166657,0,0,0,0,-0,0
0.041605631510416664,0,0,0.16666666666666666,0,0,0,-0.012207031249999998,0,0,0,0
0,0.041605631510416664,0,0,0.16666666666666666,0,0.012207031249999998,0,-0,0,0,0
0,0,0.073038736979166657,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.012207031249999998,-0,0.125,0,0,-0.0019073486328124996,-0,-0
0,0,0,-0.012207031249999998,0,0,0,0.125,0,-0,-0.0019073486328124996,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0038146972656249991
